Student ID,English,History,Math,Physical Education,Science,Average,WeightedAverage,Status
581,85,65,65,75,95,77.0,80.0,Pass
582,85,50,75,85,75,74.0,78.0,Pass
583,85,50,50,75,65,65.0,65.0,Fail
584,50,50,85,75,50,62.0,64.0,Fail
585,85,75,95,95,65,83.0,83.0,Pass
586,65,75,95,85,75,79.0,80.0,Pass
587,95,85,85,75,65,81.0,82.0,Pass
588,85,65,95,75,50,74.0,78.5,Pass
589,50,95,95,85,65,78.0,72.5,Fail
590,65,65,65,65,50,62.0,60.5,Fail
591,50,50,75,95,50,64.0,60.0,Fail
592,85,85,75,85,95,85.0,84.0,Pass
593,75,75,75,65,85,75.0,78.0,Pass
594,75,85,95,85,95,87.0,89.0,Pass
595,50,95,75,95,65,76.0,64.5,Fail
596,85,65,85,50,65,70.0,79.0,Pass
597,65,85,75,95,95,83.0,78.0,Pass
598,95,95,85,50,50,75.0,77.5,Pass
599,95,85,75,95,50,80.0,73.5,Fail
600,65,95,65,50,75,70.0,68.0,Fail
601,85,75,95,65,50,74.0,78.5,Pass
602,85,75,75,65,95,79.0,84.0,Pass
603,85,85,75,85,65,79.0,75.0,Pass
604,75,65,50,65,50,61.0,57.5,Fail
605,95,95,65,85,95,87.0,83.0,Pass
606,95,85,85,50,50,73.0,77.5,Pass
607,50,75,95,95,85,80.0,78.5,Pass
608,95,85,95,75,75,85.0,89.0,Pass
609,75,75,95,65,50,72.0,75.5,Pass
610,95,85,85,95,65,85.0,82.0,Pass
611,95,65,65,50,95,74.0,83.0,Pass
612,95,95,65,50,50,71.0,69.5,Fail
613,85,85,95,85,50,80.0,78.5,Pass
614,75,50,75,65,50,63.0,67.5,Fail
615,75,95,75,65,50,72.0,67.5,Fail
616,95,65,85,95,75,83.0,85.0,Pass
617,95,50,50,85,95,75.0,77.0,Pass
618,75,50,65,95,95,76.0,77.0,Pass
619,50,65,85,75,50,65.0,64.0,Fail
620,95,50,50,85,75,71.0,71.0,Fail
621,75,85,50,95,65,74.0,62.0,Fail
622,65,50,50,95,85,69.0,65.0,Fail
623,85,85,50,75,50,69.0,60.5,Fail
624,85,95,85,65,75,81.0,82.0,Pass
625,50,50,85,65,75,65.0,71.5,Fail
626,65,65,95,50,65,68.0,77.0,Pass
627,75,95,75,65,65,75.0,72.0,Fail
628,65,85,65,75,65,71.0,65.0,Fail
629,65,50,65,65,75,64.0,68.0,Fail
630,50,65,75,65,85,68.0,70.5,Fail
631,75,75,65,65,50,66.0,63.5,Fail
632,95,50,85,50,50,66.0,77.5,Pass
633,75,75,50,75,65,68.0,62.0,Fail
634,95,65,50,85,85,76.0,74.0,Fail
635,65,95,95,85,50,78.0,72.5,Fail
636,85,85,95,50,95,82.0,92.0,Pass
637,65,50,65,65,75,64.0,68.0,Fail
638,95,75,75,75,75,79.0,81.0,Pass
639,95,85,95,75,65,83.0,86.0,Pass
640,65,65,95,65,95,77.0,86.0,Pass
641,75,75,65,65,75,71.0,71.0,Fail
642,95,85,50,65,65,72.0,68.0,Fail
643,50,85,85,65,75,72.0,71.5,Fail
644,85,50,65,95,95,78.0,80.0,Pass
645,95,65,85,75,65,77.0,82.0,Pass
646,85,75,50,85,75,74.0,68.0,Fail
647,85,50,50,75,50,62.0,60.5,Fail
648,50,50,50,65,75,58.0,57.5,Fail
649,50,65,85,50,50,60.0,64.0,Fail
650,50,50,75,85,50,62.0,60.0,Fail
651,85,65,75,65,85,75.0,81.0,Pass
652,75,65,95,65,85,77.0,86.0,Pass
653,75,75,75,65,95,77.0,81.0,Pass
654,95,95,65,75,65,79.0,74.0,Fail
655,85,95,95,85,85,89.0,89.0,Pass
656,75,65,85,65,85,75.0,82.0,Pass
657,65,85,75,75,85,77.0,75.0,Pass
658,65,85,65,85,65,73.0,65.0,Fail
659,85,85,95,65,85,83.0,89.0,Pass
660,95,85,95,50,75,80.0,89.0,Pass
661,75,65,65,50,75,66.0,71.0,Fail
662,85,75,50,85,50,69.0,60.5,Fail
663,50,75,50,50,65,58.0,54.5,Fail
664,50,75,50,50,85,62.0,60.5,Fail
665,95,65,75,85,85,81.0,84.0,Pass
666,95,50,75,65,65,70.0,78.0,Pass
667,50,75,65,50,75,63.0,63.5,Fail
668,95,75,75,65,65,75.0,78.0,Pass
669,75,65,75,75,95,77.0,81.0,Pass
670,65,50,50,75,50,58.0,54.5,Fail
671,95,65,75,65,65,73.0,78.0,Pass
672,65,75,65,65,50,64.0,60.5,Fail
673,85,95,95,95,95,93.0,92.0,Pass
674,85,75,95,95,65,83.0,83.0,Pass
675,75,65,50,50,85,65.0,68.0,Fail
676,65,75,85,75,95,79.0,82.0,Pass
677,50,95,95,85,85,82.0,78.5,Pass
678,50,75,85,50,85,69.0,74.5,Fail
679,85,65,95,50,85,76.0,89.0,Pass
680,95,85,50,75,65,74.0,68.0,Fail
681,50,75,85,95,75,76.0,71.5,Fail
682,85,75,65,75,95,79.0,80.0,Pass
683,50,65,65,85,65,66.0,60.5,Fail
684,50,75,95,75,75,74.0,75.5,Pass
685,50,95,65,95,95,80.0,69.5,Fail
686,85,95,65,65,50,72.0,66.5,Fail
687,75,50,75,75,95,74.0,81.0,Pass
688,95,85,95,50,65,78.0,86.0,Pass
689,95,95,85,85,95,91.0,91.0,Pass
690,65,50,95,85,95,78.0,86.0,Pass
691,65,50,75,75,65,66.0,69.0,Fail
692,95,75,75,95,85,85.0,84.0,Pass
693,75,50,85,75,95,76.0,85.0,Pass
694,75,75,85,50,95,76.0,85.0,Pass
695,95,50,85,65,85,76.0,88.0,Pass
696,85,85,65,95,50,76.0,66.5,Fail
697,65,65,75,75,50,66.0,64.5,Fail
698,95,95,75,75,75,83.0,81.0,Pass
699,75,50,85,50,95,71.0,85.0,Pass
700,75,65,95,50,65,70.0,80.0,Pass
701,65,65,75,75,85,73.0,75.0,Pass
702,85,95,50,95,85,82.0,71.0,Fail
703,85,85,75,50,50,69.0,70.5,Fail
704,50,75,85,85,95,78.0,77.5,Pass
705,95,50,85,95,75,80.0,85.0,Pass
706,65,50,95,65,85,72.0,83.0,Pass
707,75,95,65,75,75,77.0,71.0,Fail
708,75,85,75,75,65,75.0,72.0,Fail
709,50,95,85,65,95,78.0,77.5,Pass
710,65,95,85,85,85,83.0,79.0,Pass
711,85,65,75,75,65,73.0,75.0,Pass
712,50,50,65,65,50,56.0,56.0,Fail
713,95,85,65,75,50,74.0,69.5,Fail
714,50,75,50,95,85,71.0,60.5,Fail
715,50,50,75,65,95,67.0,73.5,Fail
716,75,50,95,65,50,67.0,75.5,Pass
717,65,95,75,50,95,76.0,78.0,Pass
718,75,85,50,85,85,76.0,68.0,Fail
719,50,85,85,50,85,71.0,74.5,Fail
720,85,95,95,75,50,80.0,78.5,Pass
721,50,95,75,75,95,78.0,73.5,Fail
722,95,95,75,85,50,80.0,73.5,Fail
723,85,50,85,75,85,76.0,85.0,Pass
724,75,65,65,85,75,73.0,71.0,Fail
725,95,65,75,95,65,79.0,78.0,Pass
726,95,65,50,65,65,68.0,68.0,Fail
727,85,85,50,95,50,73.0,60.5,Fail
728,95,95,85,75,85,87.0,88.0,Pass
729,95,75,85,65,65,77.0,82.0,Pass
730,50,85,85,75,95,78.0,77.5,Pass
731,95,50,95,50,85,75.0,92.0,Pass
732,75,65,65,75,85,73.0,74.0,Fail
733,75,50,95,50,50,64.0,75.5,Pass
734,65,50,95,75,65,70.0,77.0,Pass
735,95,65,85,65,50,72.0,77.5,Pass
736,85,75,50,85,85,76.0,71.0,Fail
737,50,75,65,85,75,70.0,63.5,Fail
738,95,95,85,50,85,82.0,88.0,Pass
739,95,85,75,50,95,80.0,87.0,Pass
740,95,75,95,85,95,89.0,95.0,Pass
741,95,75,65,85,85,81.0,80.0,Pass
742,75,95,65,75,95,81.0,77.0,Pass
743,95,95,85,75,65,83.0,82.0,Pass
744,85,65,50,85,95,76.0,74.0,Fail
745,85,65,85,50,85,74.0,85.0,Pass
746,75,95,65,95,50,76.0,63.5,Fail
747,75,65,65,75,95,75.0,77.0,Pass
748,95,85,65,50,85,76.0,80.0,Pass
749,95,75,85,50,85,78.0,88.0,Pass
750,95,95,50,75,65,76.0,68.0,Fail
751,50,65,65,95,75,70.0,63.5,Fail
752,85,50,65,95,75,74.0,74.0,Fail
753,50,95,85,75,85,78.0,74.5,Fail
754,85,65,65,95,85,79.0,77.0,Pass
755,50,95,75,50,85,71.0,70.5,Fail
756,75,95,85,95,75,85.0,79.0,Pass
757,65,65,75,85,95,77.0,78.0,Pass
758,85,65,85,85,75,79.0,82.0,Pass
759,85,50,95,65,50,69.0,78.5,Pass
760,75,85,65,75,85,77.0,74.0,Fail
761,75,65,85,75,50,70.0,71.5,Fail
762,85,95,75,50,85,78.0,81.0,Pass
763,85,85,95,65,75,81.0,86.0,Pass
764,95,85,50,95,65,78.0,68.0,Fail
765,65,85,85,75,75,77.0,76.0,Pass
766,85,95,85,50,95,82.0,88.0,Pass
767,65,85,85,75,75,77.0,76.0,Pass
768,95,50,95,95,50,77.0,81.5,Pass
769,75,75,50,95,65,72.0,62.0,Fail
770,75,65,65,95,65,73.0,68.0,Fail
771,95,85,85,75,85,85.0,88.0,Pass
772,85,95,65,50,75,74.0,74.0,Fail
773,95,95,75,95,85,89.0,84.0,Pass
774,50,85,75,75,65,70.0,64.5,Fail
775,50,95,50,65,95,71.0,63.5,Fail
776,85,50,65,85,95,76.0,80.0,Pass
777,65,85,65,50,65,66.0,65.0,Fail
778,95,50,50,50,95,68.0,77.0,Pass
779,65,95,65,75,75,75.0,68.0,Fail
780,50,75,75,85,85,74.0,70.5,Fail
781,85,85,85,75,50,76.0,74.5,Fail
782,65,50,75,50,85,65.0,75.0,Pass
783,75,95,75,95,75,83.0,75.0,Pass
784,50,65,65,85,95,72.0,69.5,Fail
785,50,95,95,75,85,80.0,78.5,Pass
786,65,85,65,75,95,77.0,74.0,Fail
787,50,65,65,85,85,70.0,66.5,Fail
788,50,75,75,65,75,68.0,67.5,Fail
789,95,50,95,50,85,75.0,92.0,Pass
790,65,95,95,65,65,77.0,77.0,Pass
791,75,65,65,50,65,64.0,68.0,Fail
792,65,95,75,95,95,85.0,78.0,Pass
793,65,50,95,85,65,72.0,77.0,Pass
794,85,50,50,95,50,66.0,60.5,Fail
795,75,50,50,85,85,69.0,68.0,Fail
796,65,85,85,85,85,81.0,79.0,Pass
797,95,85,85,75,85,85.0,88.0,Pass
798,65,65,95,95,65,77.0,77.0,Pass
799,95,85,85,50,85,80.0,88.0,Pass
800,85,75,65,95,85,81.0,77.0,Pass
801,50,95,95,50,95,77.0,81.5,Pass
802,95,85,95,50,50,75.0,81.5,Pass
803,85,65,85,65,50,70.0,74.5,Fail
804,65,95,75,85,75,79.0,72.0,Fail
805,85,50,75,75,50,67.0,70.5,Fail
806,95,85,85,85,85,87.0,88.0,Pass
807,85,50,75,85,75,74.0,78.0,Pass
808,75,95,75,85,65,79.0,72.0,Fail
809,50,50,75,75,95,69.0,73.5,Fail
810,85,65,95,75,75,79.0,86.0,Pass
811,65,85,85,65,50,70.0,68.5,Fail
812,75,65,75,85,75,75.0,75.0,Pass
813,95,95,95,75,50,82.0,81.5,Pass
814,65,65,50,65,85,66.0,65.0,Fail
815,95,50,65,50,75,67.0,77.0,Pass
816,75,65,50,50,75,63.0,65.0,Fail
817,65,50,75,50,65,61.0,69.0,Fail
818,95,75,65,95,75,81.0,77.0,Pass
819,85,50,75,65,95,74.0,84.0,Pass
820,65,65,65,75,50,64.0,60.5,Fail
821,85,95,50,65,85,76.0,71.0,Fail
822,75,65,85,65,95,77.0,85.0,Pass
823,75,75,75,75,95,79.0,81.0,Pass
824,50,75,95,95,75,78.0,75.5,Pass
825,50,85,65,85,50,67.0,56.0,Fail
826,75,50,75,95,95,78.0,81.0,Pass
827,75,65,75,50,85,70.0,78.0,Pass
828,95,75,95,75,85,85.0,92.0,Pass
829,95,95,65,95,75,85.0,77.0,Pass
830,65,50,95,50,50,62.0,72.5,Fail
831,65,50,85,95,65,72.0,73.0,Fail
832,75,65,95,85,95,83.0,89.0,Pass
833,65,50,75,75,50,63.0,64.5,Fail
834,75,95,95,65,75,81.0,83.0,Pass
835,85,85,95,95,75,87.0,86.0,Pass
836,65,95,65,65,65,71.0,65.0,Fail
837,95,85,65,50,50,69.0,69.5,Fail
838,65,85,65,85,50,70.0,60.5,Fail
839,75,50,85,95,65,74.0,76.0,Pass
840,95,95,65,65,95,83.0,83.0,Pass
841,95,65,75,65,95,79.0,87.0,Pass
842,95,75,65,50,75,72.0,77.0,Pass
843,75,50,65,75,85,70.0,74.0,Fail
844,65,85,85,50,85,74.0,79.0,Pass
845,65,85,50,85,50,67.0,54.5,Fail
846,50,50,95,95,75,73.0,75.5,Pass
847,75,85,50,75,85,74.0,68.0,Fail
848,95,75,50,75,85,76.0,74.0,Fail
849,75,75,85,95,75,81.0,79.0,Pass
850,95,65,95,65,65,77.0,86.0,Pass
851,75,65,75,85,75,75.0,75.0,Pass
852,50,85,75,95,65,74.0,64.5,Fail
853,65,75,65,85,95,77.0,74.0,Fail
854,85,50,50,95,65,69.0,65.0,Fail
855,95,50,50,85,50,66.0,63.5,Fail
856,75,65,65,50,75,66.0,71.0,Fail
857,85,75,95,85,75,83.0,86.0,Pass
858,95,85,50,95,95,84.0,77.0,Pass
859,75,95,65,95,95,85.0,77.0,Pass
860,50,75,65,85,50,65.0,56.0,Fail
861,65,65,50,75,95,70.0,68.0,Fail
862,50,75,50,75,50,60.0,50.0,Fail
863,75,85,75,50,65,70.0,72.0,Fail
864,65,95,65,65,75,73.0,68.0,Fail
865,95,95,95,75,65,85.0,86.0,Pass
866,50,65,65,85,85,70.0,66.5,Fail
867,85,65,65,65,75,71.0,74.0,Fail
868,75,85,50,50,75,67.0,65.0,Fail
869,50,95,65,75,85,74.0,66.5,Fail
870,85,50,50,65,95,69.0,74.0,Fail
871,75,85,65,85,75,77.0,71.0,Fail
872,95,85,75,95,50,80.0,73.5,Fail
873,50,85,85,75,85,76.0,74.5,Fail
874,50,85,75,95,95,80.0,73.5,Fail
875,75,50,75,75,95,74.0,81.0,Pass
876,50,65,65,50,75,61.0,63.5,Fail
877,75,65,65,65,75,69.0,71.0,Fail
878,95,65,75,85,75,79.0,81.0,Pass
879,95,95,95,65,50,80.0,81.5,Pass
880,75,95,75,95,50,78.0,67.5,Fail
881,65,75,50,85,95,74.0,68.0,Fail
882,85,75,75,75,85,79.0,81.0,Pass
883,65,50,50,65,75,61.0,62.0,Fail
884,75,50,50,95,75,69.0,65.0,Fail
885,75,50,65,75,65,66.0,68.0,Fail
886,75,50,75,95,95,78.0,81.0,Pass
887,50,65,95,65,85,72.0,78.5,Pass
888,75,75,75,50,95,74.0,81.0,Pass
889,95,50,85,65,95,78.0,91.0,Pass
890,75,50,75,65,95,72.0,81.0,Pass
891,65,75,85,65,85,75.0,79.0,Pass
892,50,85,85,95,95,82.0,77.5,Pass
893,75,95,75,75,95,83.0,81.0,Pass
894,85,50,75,50,75,67.0,78.0,Pass
895,65,65,50,50,85,63.0,65.0,Fail
896,50,65,65,85,95,72.0,69.5,Fail
897,95,50,75,65,50,67.0,73.5,Fail
898,75,75,75,65,85,75.0,78.0,Pass
899,95,50,85,75,95,80.0,91.0,Pass
900,50,85,65,95,50,69.0,56.0,Fail
901,50,65,75,95,85,74.0,70.5,Fail
902,75,85,65,85,65,75.0,68.0,Fail
903,65,85,65,75,50,68.0,60.5,Fail
904,95,95,75,50,50,73.0,73.5,Fail
905,85,50,65,50,65,63.0,71.0,Fail
906,75,75,75,75,65,73.0,72.0,Fail
907,50,75,50,85,85,69.0,60.5,Fail
908,65,50,50,50,50,53.0,54.5,Fail
909,75,85,75,75,75,77.0,75.0,Pass
910,95,95,95,65,95,89.0,95.0,Pass
911,85,95,50,50,65,69.0,65.0,Fail
912,95,85,50,85,75,78.0,71.0,Fail
913,50,85,75,75,65,70.0,64.5,Fail
914,85,85,75,50,50,69.0,70.5,Fail
915,85,85,95,85,75,85.0,86.0,Pass
916,85,75,75,75,50,72.0,70.5,Fail
917,85,75,85,95,85,85.0,85.0,Pass
918,65,75,75,95,50,72.0,64.5,Fail
919,85,95,95,85,85,89.0,89.0,Pass
920,50,95,95,50,95,77.0,81.5,Pass
921,85,50,85,75,50,69.0,74.5,Fail
922,85,65,95,75,50,74.0,78.5,Pass
923,50,65,85,50,50,60.0,64.0,Fail
924,50,75,65,65,75,66.0,63.5,Fail
925,85,95,75,75,50,76.0,70.5,Fail
926,95,85,95,95,50,84.0,81.5,Pass
927,95,95,65,50,85,78.0,80.0,Pass
928,75,65,85,50,75,70.0,79.0,Pass
929,95,50,65,65,50,65.0,69.5,Fail
930,65,65,85,85,50,70.0,68.5,Fail
931,50,65,75,50,95,67.0,73.5,Fail
932,50,50,85,85,50,64.0,64.0,Fail
933,95,85,95,65,65,81.0,86.0,Pass
934,75,50,95,85,75,76.0,83.0,Pass
935,50,75,75,65,75,68.0,67.5,Fail
936,50,65,85,95,75,74.0,71.5,Fail
937,50,65,75,65,95,70.0,73.5,Fail
938,65,50,85,85,75,72.0,76.0,Pass
939,75,65,85,95,75,79.0,79.0,Pass
940,95,50,65,85,75,74.0,77.0,Pass
941,65,75,95,85,75,79.0,80.0,Pass
942,75,65,75,65,50,66.0,67.5,Fail
943,95,95,65,85,75,83.0,77.0,Pass
944,50,75,75,65,95,72.0,73.5,Fail
945,50,85,85,65,50,67.0,64.0,Fail
946,85,65,95,50,50,69.0,78.5,Pass
947,65,50,85,50,65,63.0,73.0,Fail
948,95,50,75,85,85,78.0,84.0,Pass
949,65,85,50,65,75,68.0,62.0,Fail
950,75,95,50,75,85,76.0,68.0,Fail
951,75,75,50,75,50,65.0,57.5,Fail
952,85,50,85,95,75,78.0,82.0,Pass
953,95,75,50,65,50,67.0,63.5,Fail
954,75,85,85,95,65,81.0,76.0,Pass
955,95,75,65,85,65,77.0,74.0,Fail
956,50,75,75,75,85,72.0,70.5,Fail
957,50,85,95,75,95,80.0,81.5,Pass
958,75,95,75,65,85,79.0,78.0,Pass
959,50,95,65,65,85,72.0,66.5,Fail
960,95,85,65,65,75,77.0,77.0,Pass
961,75,50,75,65,95,72.0,81.0,Pass
962,75,95,50,65,85,74.0,68.0,Fail
963,75,95,75,85,95,85.0,81.0,Pass
964,85,95,75,85,95,87.0,84.0,Pass
965,65,95,95,65,85,81.0,83.0,Pass
966,50,65,85,95,75,74.0,71.5,Fail
967,75,50,75,50,65,63.0,72.0,Fail
968,85,65,95,75,75,79.0,86.0,Pass
969,50,95,50,75,50,64.0,50.0,Fail
970,85,75,50,95,50,71.0,60.5,Fail
971,75,50,50,75,95,69.0,71.0,Fail
972,50,50,95,75,65,67.0,72.5,Fail
973,65,75,75,65,75,71.0,72.0,Fail
974,95,95,75,65,65,79.0,78.0,Pass
975,50,50,95,85,50,66.0,68.0,Fail
976,50,95,85,65,75,74.0,71.5,Fail
977,85,75,95,65,65,77.0,83.0,Pass
978,85,95,65,85,75,81.0,74.0,Fail
979,85,75,95,50,95,80.0,92.0,Pass
980,85,65,95,50,85,76.0,89.0,Pass
981,85,75,85,50,95,78.0,88.0,Pass
982,50,95,50,95,65,71.0,54.5,Fail
983,75,65,85,95,95,83.0,85.0,Pass
984,95,95,85,75,50,80.0,77.5,Pass
985,50,50,65,95,75,67.0,63.5,Fail
986,75,75,50,75,75,70.0,65.0,Fail
987,65,95,50,50,95,71.0,68.0,Fail
988,85,65,65,75,95,77.0,80.0,Pass
989,85,65,75,95,95,83.0,84.0,Pass
990,50,75,50,75,65,63.0,54.5,Fail
991,75,65,85,85,95,81.0,85.0,Pass
992,65,65,50,75,75,66.0,62.0,Fail
993,85,50,75,95,95,80.0,84.0,Pass
994,75,95,75,85,95,85.0,81.0,Pass
995,50,50,65,75,95,67.0,69.5,Fail
996,75,65,50,75,75,68.0,65.0,Fail
997,95,65,85,65,85,79.0,88.0,Pass
998,65,50,50,75,50,58.0,54.5,Fail
999,95,65,85,75,50,74.0,77.5,Pass
1000,50,85,75,50,95,71.0,73.5,Fail
1001,50,65,75,50,85,65.0,70.5,Fail
1002,95,50,50,65,75,67.0,71.0,Fail
1003,85,50,75,95,75,76.0,78.0,Pass
1004,75,85,65,85,85,79.0,74.0,Fail
1005,95,95,95,85,50,84.0,81.5,Pass
1006,95,75,50,95,75,78.0,71.0,Fail
1007,50,50,65,85,50,60.0,56.0,Fail
1008,65,75,85,85,95,81.0,82.0,Pass
1009,65,50,50,65,95,65.0,68.0,Fail
1010,65,65,50,50,85,63.0,65.0,Fail
1011,95,85,95,50,65,78.0,86.0,Pass
1012,85,50,85,75,75,74.0,82.0,Pass
1013,85,50,65,50,65,63.0,71.0,Fail
1014,85,50,95,75,75,76.0,86.0,Pass
1015,75,95,75,65,50,72.0,67.5,Fail
1016,65,50,65,75,75,66.0,68.0,Fail
1017,85,65,95,65,75,77.0,86.0,Pass
1018,85,65,85,75,65,75.0,79.0,Pass
1019,85,85,85,65,85,81.0,85.0,Pass
1020,50,95,95,65,50,71.0,68.0,Fail
1021,50,50,50,75,65,58.0,54.5,Fail
1022,75,85,75,65,50,70.0,67.5,Fail
1023,85,85,50,85,85,78.0,71.0,Fail
1024,85,85,50,75,85,76.0,71.0,Fail
1025,85,85,85,65,95,83.0,88.0,Pass
1026,50,65,50,85,85,67.0,60.5,Fail
1027,50,65,75,65,50,61.0,60.0,Fail
1028,65,95,65,65,65,71.0,65.0,Fail
1029,65,50,95,65,75,70.0,80.0,Pass
1030,95,50,85,95,65,78.0,82.0,Pass
1031,75,65,85,85,65,75.0,76.0,Pass
1032,95,75,85,95,50,80.0,77.5,Pass
1033,85,75,95,65,65,77.0,83.0,Pass
1034,85,65,65,65,75,71.0,74.0,Fail
1035,95,75,50,95,85,80.0,74.0,Fail
1036,50,95,85,65,75,74.0,71.5,Fail
1037,75,75,65,95,65,75.0,68.0,Fail
1038,95,75,95,50,50,73.0,81.5,Pass
1039,65,50,95,50,50,62.0,72.5,Fail
1040,75,50,85,75,75,72.0,79.0,Pass
1041,50,75,95,50,75,69.0,75.5,Pass
1042,75,85,75,65,50,70.0,67.5,Fail
1043,75,75,65,95,50,72.0,63.5,Fail
1044,85,85,75,65,50,72.0,70.5,Fail
1045,85,75,95,95,75,85.0,86.0,Pass
1046,75,50,65,50,85,65.0,74.0,Fail
1047,65,75,65,75,50,66.0,60.5,Fail
1048,65,95,85,75,50,74.0,68.5,Fail
1049,65,75,50,50,65,61.0,59.0,Fail
1050,50,75,65,75,50,63.0,56.0,Fail
1051,65,50,75,75,65,66.0,69.0,Fail
1052,50,85,65,95,65,72.0,60.5,Fail
1053,85,95,75,85,75,83.0,78.0,Pass
1054,50,50,50,75,50,55.0,50.0,Fail
1055,75,50,50,50,75,60.0,65.0,Fail
1056,65,65,95,85,65,75.0,77.0,Pass
1057,75,95,95,65,95,85.0,89.0,Pass
1058,85,50,75,95,85,78.0,81.0,Pass
1059,65,85,95,85,85,83.0,83.0,Pass
1060,65,75,95,75,85,79.0,83.0,Pass
1061,85,95,95,50,65,78.0,83.0,Pass
1062,75,65,65,75,85,73.0,74.0,Fail
1063,65,85,50,65,95,72.0,68.0,Fail
1064,75,75,85,95,85,83.0,82.0,Pass
1065,85,75,50,95,95,80.0,74.0,Fail
1066,75,75,65,50,85,70.0,74.0,Fail
1067,85,65,85,65,95,79.0,88.0,Pass
1068,75,75,75,50,95,74.0,81.0,Pass
1069,95,95,65,65,75,79.0,77.0,Pass
1070,75,50,95,50,65,67.0,80.0,Pass
1071,75,65,50,75,65,66.0,62.0,Fail
1072,75,50,50,65,65,61.0,62.0,Fail
1073,75,65,95,65,95,79.0,89.0,Pass
1074,50,75,65,65,65,64.0,60.5,Fail
1075,50,65,50,65,50,56.0,50.0,Fail
1076,75,50,95,65,75,72.0,83.0,Pass
1077,65,95,50,95,85,78.0,65.0,Fail
1078,75,95,50,65,85,74.0,68.0,Fail
1079,75,75,85,85,65,77.0,76.0,Pass
1080,95,85,65,85,95,85.0,83.0,Pass
1081,75,85,95,85,95,87.0,89.0,Pass
1082,50,75,85,95,95,80.0,77.5,Pass
1083,95,75,65,95,65,79.0,74.0,Fail
1084,95,65,85,50,75,74.0,85.0,Pass
1085,95,65,65,50,65,68.0,74.0,Fail
1086,75,50,95,95,75,78.0,83.0,Pass
1087,95,50,75,85,65,74.0,78.0,Pass
1088,75,85,95,75,95,85.0,89.0,Pass
1089,65,75,65,75,65,69.0,65.0,Fail
1090,75,75,75,85,85,79.0,78.0,Pass
1091,75,85,65,75,95,79.0,77.0,Pass
1092,95,75,95,75,50,78.0,81.5,Pass
1093,95,75,65,50,95,76.0,83.0,Pass
1094,95,50,50,50,75,64.0,71.0,Fail
1095,85,95,65,65,75,77.0,74.0,Fail
1096,75,95,95,85,95,89.0,89.0,Pass
1097,95,75,65,75,85,79.0,80.0,Pass
1098,95,85,95,85,85,89.0,92.0,Pass
1099,95,85,50,50,65,69.0,68.0,Fail
1100,95,75,65,85,50,74.0,69.5,Fail
1101,50,85,65,85,75,72.0,63.5,Fail
1102,65,65,50,85,75,68.0,62.0,Fail
1103,75,65,95,85,75,79.0,83.0,Pass
1104,95,85,95,65,85,85.0,92.0,Pass
1105,85,50,65,50,95,69.0,80.0,Pass
1106,75,95,75,85,85,83.0,78.0,Pass
1107,65,85,50,95,75,74.0,62.0,Fail
1108,95,65,85,50,50,69.0,77.5,Pass
1109,85,50,95,65,75,74.0,86.0,Pass
1110,85,85,85,65,75,79.0,82.0,Pass
1111,75,75,75,50,75,70.0,75.0,Pass
1112,85,75,50,75,75,72.0,68.0,Fail
1113,75,95,65,50,75,72.0,71.0,Fail
1114,75,65,65,75,50,66.0,63.5,Fail
1115,50,65,95,95,65,74.0,72.5,Fail
1116,75,75,85,50,75,72.0,79.0,Pass
1117,65,85,95,50,50,69.0,72.5,Fail
1118,95,50,95,85,85,82.0,92.0,Pass
1119,50,65,50,85,75,65.0,57.5,Fail
1120,50,85,50,65,65,63.0,54.5,Fail
1121,75,95,95,65,75,81.0,83.0,Pass
1122,95,85,50,75,95,80.0,77.0,Pass
1123,75,75,65,75,50,68.0,63.5,Fail
1124,65,75,50,65,50,61.0,54.5,Fail
1125,75,50,75,50,50,60.0,67.5,Fail
1126,75,75,85,50,75,72.0,79.0,Pass
1127,50,95,65,75,75,72.0,63.5,Fail
1128,85,95,75,75,65,79.0,75.0,Pass
1129,65,65,95,50,95,74.0,86.0,Pass
1130,50,95,95,65,95,80.0,81.5,Pass
1131,95,85,50,50,65,69.0,68.0,Fail
1132,85,85,75,65,50,72.0,70.5,Fail
1133,75,65,50,50,95,67.0,71.0,Fail
1134,85,65,65,75,95,77.0,80.0,Pass
1135,95,65,75,85,75,79.0,81.0,Pass
1136,50,50,50,75,95,64.0,63.5,Fail
1137,95,95,95,85,85,91.0,92.0,Pass
1138,65,50,65,85,95,72.0,74.0,Fail
1139,50,75,50,65,85,65.0,60.5,Fail
1140,85,75,50,65,65,68.0,65.0,Fail
1141,75,95,65,95,95,85.0,77.0,Pass
1142,75,85,95,65,95,83.0,89.0,Pass
1143,50,85,65,50,65,63.0,60.5,Fail
1144,65,50,65,65,75,64.0,68.0,Fail
1145,75,95,65,75,50,72.0,63.5,Fail
1146,65,85,95,95,65,81.0,77.0,Pass
1147,95,65,75,95,75,81.0,81.0,Pass
1148,75,95,85,65,75,79.0,79.0,Pass
1149,65,85,95,65,95,81.0,86.0,Pass
1150,65,75,75,85,85,77.0,75.0,Pass
1151,50,85,95,75,75,76.0,75.5,Pass
1152,50,65,85,85,50,67.0,64.0,Fail
1153,50,95,95,85,85,82.0,78.5,Pass
1154,50,65,85,85,50,67.0,64.0,Fail
1155,65,85,65,85,85,77.0,71.0,Fail
